"time","score","max","min","number_of_tweets"
"2020-04-09 06:41:00","0.00783333333333334","0.2716","-0.2481","3"
"2020-04-09 06:42:00","0.14386000000000004","0.6588","-0.3612","5"
"2020-04-09 06:43:00","-0.16842857142857143","0.2942","-0.7964","7"
"2020-04-09 06:44:00","0.06381666666666667","0.4404","-0.3291","6"
"2020-04-09 06:45:00","0.09053333333333334","0.2716","0.0","3"
"2020-04-09 06:46:00","0.0","0.0","0.0","4"
"2020-04-09 06:47:00","0.12028888888888886","0.8625","-0.7003","9"
"2020-04-09 06:48:00","-0.044844444444444444","0.2716","-0.3291","9"
"2020-04-09 06:49:00","0.013457142857142864","0.6588","-0.3382","7"
"2020-04-09 06:50:00","0.005875000000000005","0.2716","-0.2481","4"
"2020-04-09 06:51:00","-0.07695454545454546","0.8885","-0.7964","11"
"2020-04-09 06:52:00","-0.22819999999999996","0.5187","-0.7003","6"
"2020-04-09 06:53:00","0.07999999999999999","0.8885","-0.5777","10"
"2020-04-09 06:54:00","0.047325000000000006","0.4374","-0.2481","4"
"2020-04-09 06:55:00","0.12454285714285715","0.8885","-0.5777","7"
"2020-04-09 06:56:00","0.0735","0.5242","-0.2481","9"
"2020-04-09 06:57:00","-0.048033333333333324","0.4019","-0.8402","6"
"2020-04-09 06:58:00","0.12061249999999998","0.6541","-0.7964","8"
"2020-04-09 06:59:00","-0.009688888888888882","0.6541","-0.7964","9"
"2020-04-09 07:00:00","-0.01656000000000001","0.5965","-0.743","5"
"2020-04-09 07:01:00","-0.0005749999999999922","0.6541","-0.3382","4"
"2020-04-09 07:02:00","-0.1894625","0.1511","-0.7845","8"
"2020-04-09 07:03:00","-0.10374000000000001","0.4588","-0.7425","5"
"2020-04-09 07:04:00","0.17984","0.4588","0.0","5"
"2020-04-09 07:05:00","-0.22734285714285715","0.0","-0.7003","7"
"2020-04-09 07:06:00","-0.04454","0.6541","-0.7061","5"
"2020-04-09 07:07:00","0.21803333333333333","0.6541","0.0","3"
"2020-04-09 07:08:00","-0.06498333333333334","0.4767","-0.7003","6"
"2020-04-09 07:09:00","-0.05719999999999997","0.6114","-0.8402","4"
"2020-04-09 07:10:00","0.19619999999999999","0.4404","0.0","5"
"2020-04-09 07:11:00","0.41565","0.8313","0.0","2"
"2020-04-09 07:12:00","-0.24395","0.0","-0.7964","6"
"2020-04-09 07:13:00","0.13090000000000002","0.7717","-0.2481","4"
"2020-04-09 07:14:00","0.0","0.0","0.0","2"
"2020-04-09 07:15:00","-0.05135","0.0","-0.1027","2"
"2020-04-09 07:16:00","0.273025","0.4754","0.0","4"
"2020-04-09 07:17:00","0.2294","0.4588","0.0","2"
"2020-04-09 07:18:00","0.03003333333333334","0.3382","-0.2481","3"
"2020-04-09 07:19:00","0.13036666666666666","0.636","-0.3291","6"
"2020-04-09 07:21:00","-0.1589","0.0","-0.4767","3"
"2020-04-09 07:22:00","0.163525","0.6541","0.0","4"
"2020-04-09 07:23:00","0.002757142857142863","0.5965","-0.3291","7"
"2020-04-09 07:24:00","0.085675","0.4588","-0.6597","4"
"2020-04-09 07:25:00","-0.013319999999999999","0.2716","-0.3382","5"
"2020-04-09 07:26:00","-0.15194000000000002","0.0","-0.4215","5"
"2020-04-09 07:27:00","-0.5093","-0.5093","-0.5093","1"
"2020-04-09 07:28:00","-0.20015","0.0","-0.4003","2"
"2020-04-09 07:29:00","0.04526","0.2263","0.0","5"
"2020-04-09 07:30:00","-0.8402","-0.8402","-0.8402","1"
"2020-04-09 07:31:00","0.1417","0.6249","-0.3382","7"
"2020-04-09 07:32:00","-0.19543333333333335","0.0","-0.3382","3"
"2020-04-09 07:33:00","0.004914285714285728","0.907","-0.69","7"
"2020-04-09 07:34:00","0.1806","0.3612","0.0","2"
"2020-04-09 07:35:00","0.009075","0.4767","-0.4404","4"
"2020-04-09 07:36:00","0.15869999999999998","0.4201","-0.1027","2"
"2020-04-09 07:37:00","0.5965","0.5965","0.5965","1"
"2020-04-09 07:38:00","-0.2879","0.0","-0.5255","3"
"2020-04-09 07:39:00","0.39676","0.6114","-0.1027","5"
"2020-04-09 07:40:00","0.13873333333333335","0.5965","-0.6113","3"
"2020-04-09 07:41:00","0.0","0.0","0.0","1"
"2020-04-09 07:42:00","0.0","0.0","0.0","1"
"2020-04-09 07:43:00","0.212675","0.636","-0.3818","4"
"2020-04-09 07:44:00","0.01968571428571429","0.5965","-0.7964","7"
"2020-04-09 07:45:00","-0.49548","0.0","-0.8402","5"
"2020-04-09 07:46:00","-0.5892","-0.3382","-0.8402","2"
"2020-04-09 07:47:00","0.24500000000000002","0.5965","-0.3382","3"
"2020-04-09 07:48:00","0.004033333333333333","0.5965","-0.636","6"
"2020-04-09 07:49:00","0.14636","0.6875","-0.6486","10"
"2020-04-09 07:50:00","0.0","0.0","0.0","2"
"2020-04-09 07:51:00","-0.11273333333333334","0.0","-0.3382","3"
"2020-04-09 07:52:00","-0.030674999999999994","0.4926","-0.8402","8"
"2020-04-09 07:53:00","0.03164","0.5965","-0.8402","5"
"2020-04-09 07:54:00","-0.05197999999999999","0.555","-0.4767","5"
"2020-04-09 07:55:00","0.1951","0.6696","-0.3818","4"
"2020-04-09 07:56:00","0.10233333333333335","0.6705","-0.8402","3"
"2020-04-09 07:57:00","0.03333333333333333","0.4926","-0.3612","9"
"2020-04-09 07:58:00","-0.029211111111111108","0.6696","-0.8402","9"
"2020-04-09 07:59:00","0.06528181818181818","0.7184","-0.8402","11"
"2020-04-09 08:00:00","-0.00955882352941177","0.6908","-0.6798","17"
"2020-04-09 08:01:00","0.10973333333333334","0.4937","-0.3382","9"
"2020-04-09 08:02:00","-0.074875","0.0387","-0.3382","4"
"2020-04-09 08:03:00","0.09552000000000002","0.4937","-0.5719","5"
"2020-04-09 08:04:00","0.03044545454545455","0.3612","-0.2763","11"
"2020-04-09 08:05:00","0.051242857142857146","0.6948","-0.8402","7"
"2020-04-09 08:06:00","-0.1068","0.3612","-0.7964","7"
"2020-04-09 08:07:00","-0.20305714285714285","0.3939","-0.8402","7"
"2020-04-09 08:08:00","-0.23567999999999997","0.0","-0.8402","5"
"2020-04-09 08:09:00","0.049530769230769205","0.87","-0.8402","13"
"2020-04-09 08:10:00","-0.011257142857142854","0.4019","-0.8189","7"
"2020-04-09 08:11:00","-0.10452499999999997","0.8519","-0.8402","8"
"2020-04-09 08:12:00","-0.18427142857142856","0.5371","-0.8402","7"
"2020-04-09 08:13:00","0.06083333333333334","0.807","-0.8402","9"
"2020-04-09 08:14:00","0.4905","0.87","0.0","4"
"2020-04-09 08:15:00","-0.0655142857142857","0.5371","-0.8402","7"
"2020-04-09 08:16:00","-0.0680125","0.5371","-0.743","8"
"2020-04-09 08:17:00","0.09328181818181815","0.87","-0.765","11"
"2020-04-09 08:18:00","0.09818333333333333","0.87","-0.8402","12"
"2020-04-09 08:19:00","0.25416666666666665","0.87","-0.3802","6"
"2020-04-09 08:20:00","0.05319166666666666","0.4574","-0.8402","12"
"2020-04-09 08:21:00","0.11097058823529414","0.87","-0.8402","17"
"2020-04-09 08:22:00","0.022507142857142858","0.7384","-0.8402","14"
"2020-04-09 08:23:00","0.17141","0.7269","-0.5434","10"
"2020-04-09 08:24:00","-0.046290000000000005","0.4019","-0.636","10"
"2020-04-09 08:25:00","0.2948916666666667","0.7562","-0.2739","12"
"2020-04-09 08:26:00","0.11236666666666666","0.6948","-0.3382","9"
"2020-04-09 08:27:00","-0.07562999999999998","0.807","-0.8402","10"
"2020-04-09 08:28:00","-0.17156","0.7184","-0.8402","10"
"2020-04-09 08:29:00","0.29129090909090916","0.87","-0.3802","11"
"2020-04-09 08:30:00","0.15090909090909088","0.6249","-0.3382","11"
"2020-04-09 08:31:00","-0.04437142857142856","0.3612","-0.7088","7"
"2020-04-09 08:32:00","0.00973636363636366","0.6948","-0.8402","11"
"2020-04-09 08:33:00","0.016199999999999996","0.87","-0.8402","11"
"2020-04-09 08:34:00","0.08869","0.8309","-0.8131","10"
"2020-04-09 08:35:00","0.007280000000000005","0.807","-0.8402","15"
"2020-04-09 08:36:00","-0.030990909090909093","0.6948","-0.8402","11"
"2020-04-09 08:37:00","-0.03946000000000001","0.6908","-0.6369","10"
"2020-04-09 08:38:00","0.11897333333333333","0.9246","-0.6486","15"
"2020-04-09 08:39:00","0.07235","0.6696","-0.3802","4"
"2020-04-09 08:40:00","0.1881111111111111","0.886","-0.3382","9"
"2020-04-09 08:41:00","0.17592857142857143","0.807","-0.8402","14"
"2020-04-09 08:42:00","-0.008788888888888883","0.7184","-0.4404","9"
"2020-04-09 08:43:00","-0.023428571428571417","0.6249","-0.6369","7"
"2020-04-09 08:44:00","0.28757777777777777","0.6249","-0.2739","9"
"2020-04-09 08:45:00","0.1646125","0.807","-0.3089","8"
"2020-04-09 08:46:00","0.11298000000000004","0.807","-0.6486","10"
"2020-04-09 08:47:00","0.1764923076923077","0.807","-0.3802","13"
"2020-04-09 08:48:00","0.156225","0.6249","0.0","4"
"2020-04-09 08:49:00","-0.11569","0.6249","-0.836","10"
"2020-04-09 08:50:00","0.0689846153846154","0.8598","-0.765","13"
"2020-04-09 08:51:00","0.16932","0.7559","-0.4199","5"
"2020-04-09 08:52:00","0.04703333333333334","0.6249","-0.6369","6"
"2020-04-09 08:53:00","0.22111250000000002","0.7184","-0.7096","8"
"2020-04-09 08:54:00","-0.07853333333333334","0.7184","-0.8402","9"
"2020-04-09 08:55:00","0.09363333333333335","0.807","-0.6486","6"
"2020-04-09 08:56:00","0.3592","0.7184","0.0","2"
"2020-04-09 08:57:00","0.1978125","0.8598","-0.4003","8"
"2020-04-09 08:58:00","0.01746000000000003","0.807","-0.4199","10"
"2020-04-09 08:59:00","0.11975714285714287","0.807","-0.5837","14"
"2020-04-09 09:00:00","0.03595000000000001","0.6908","-0.4199","4"
"2020-04-09 09:01:00","-0.0262","0.8598","-0.4939","8"
"2020-04-09 09:02:00","0.06963333333333335","0.4574","-0.4199","6"
"2020-04-09 09:03:00","-0.1178909090909091","0.6948","-0.6486","11"
"2020-04-09 09:04:00","0.13041","0.8598","-0.6114","10"
"2020-04-09 09:05:00","0.6249","0.6249","0.6249","1"
"2020-04-09 09:06:00","-0.10346666666666669","0.4574","-0.4939","3"
"2020-04-09 09:07:00","0.19432","0.8598","-0.4199","10"
"2020-04-09 09:08:00","0.19723999999999997","0.8598","-0.4003","5"
"2020-04-09 09:09:00","-0.10252222222222224","0.6249","-0.5943","9"
"2020-04-09 09:10:00","0.05460000000000001","0.8598","-0.4003","4"
"2020-04-09 09:11:00","-0.09038333333333333","0.4574","-0.5994","6"
"2020-04-09 09:12:00","0.43255","0.8598","-0.2695","4"
"2020-04-09 09:13:00","-0.20015","0.0","-0.4003","2"
"2020-04-09 09:14:00","-0.296","-0.296","-0.296","1"
"2020-04-09 09:15:00","0.0006000000000000005","0.872","-0.8402","10"
"2020-04-09 09:16:00","0.4772","0.8598","-0.3612","5"
"2020-04-09 09:17:00","0.44889999999999997","0.4574","0.4404","2"
"2020-04-09 09:18:00","0.1188636363636364","0.8598","-0.4199","11"
"2020-04-09 09:19:00","0.09512500000000002","0.8598","-0.6597","4"
"2020-04-09 09:20:00","-0.06768571428571428","0.5499","-0.4767","7"
"2020-04-09 09:21:00","-0.15726666666666664","0.7184","-0.5267","6"
"2020-04-09 09:22:00","0.19841250000000005","0.7264","-0.4003","8"
"2020-04-09 09:23:00","0.12975","0.5499","-0.4003","6"
"2020-04-09 09:24:00","0.010149999999999985","0.4574","-0.4939","4"
"2020-04-09 09:25:00","-0.05611666666666665","0.7184","-0.4939","6"
"2020-04-09 09:26:00","0.16096666666666667","0.8598","-0.4003","9"
"2020-04-09 09:27:00","0.3438","0.8598","-0.3612","9"
"2020-04-09 09:28:00","0.50906","0.8598","0.0","5"
"2020-04-09 09:29:00","-0.3945666666666667","-0.2411","-0.5423","3"
"2020-04-09 09:30:00","0.18345","0.7184","-0.2411","8"
"2020-04-09 09:31:00","0.19352000000000003","0.6588","-0.2411","5"
"2020-04-09 09:32:00","-0.019316666666666687","0.5267","-0.743","6"
"2020-04-09 09:33:00","0.241775","0.5267","0.0","4"
"2020-04-09 09:34:00","0.230425","0.9217","0.0","4"
"2020-04-09 09:35:00","0.018850000000000006","0.8598","-0.5255","8"
"2020-04-09 09:36:00","0.029800000000000007","0.5267","-0.3802","8"
"2020-04-09 09:37:00","0.15037499999999998","0.8074","-0.4767","8"
"2020-04-09 09:38:00","0.31716","0.8598","-0.2411","5"
"2020-04-09 09:39:00","0.4713","0.8598","0.0","5"
"2020-04-09 09:40:00","0.40781999999999996","0.8598","0.0","5"
"2020-04-09 09:41:00","0.42496","0.8598","0.0","5"
"2020-04-09 09:42:00","-0.12598571428571428","0.5696","-0.875","7"
"2020-04-09 09:43:00","0.216175","0.7654","-0.743","4"
"2020-04-09 09:44:00","0.05374444444444444","0.5267","-0.3612","9"
"2020-04-09 09:45:00","-0.1069","0.0","-0.4003","6"
"2020-04-09 09:46:00","0.15717500000000004","0.5499","-0.3818","8"
"2020-04-09 09:47:00","0.015887499999999992","0.5267","-0.3612","8"
"2020-04-09 09:48:00","0.04137499999999998","0.5267","-0.3612","4"
"2020-04-09 09:49:00","0.21346363636363633","0.6794","-0.3182","11"
"2020-04-09 09:50:00","0.033216666666666665","0.4404","-0.2411","6"
"2020-04-09 09:51:00","-0.016399999999999988","0.8598","-0.7171","6"
"2020-04-09 09:52:00","-0.08709285714285717","0.6369","-0.875","14"
"2020-04-09 09:53:00","-0.04206666666666667","0.4404","-0.743","9"
"2020-04-09 09:54:00","0.23246666666666668","0.5499","0.0","6"
"2020-04-09 09:55:00","0.08704444444444445","0.7435","-0.5255","9"
"2020-04-09 09:56:00","0.12307142857142857","0.4019","0.0","7"
"2020-04-09 09:57:00","-0.1453625","0.3182","-0.875","8"
"2020-04-09 09:58:00","0.07162222222222223","0.5267","-0.3612","9"
"2020-04-09 09:59:00","-0.15446","0.1027","-0.875","5"
"2020-04-09 10:00:00","0.19627","0.646","0.0","10"
"2020-04-09 10:01:00","0.20962727272727266","0.8598","-0.2411","11"
"2020-04-09 10:02:00","0.036255555555555555","0.5267","-0.3612","9"
"2020-04-09 10:03:00","-0.3142","0.0","-0.875","4"
"2020-04-09 10:04:00","0.021528571428571428","0.4926","-0.3182","7"
"2020-04-09 10:05:00","0.1321090909090909","0.6808","-0.5106","11"
"2020-04-09 10:06:00","0.0028181818181818308","0.5499","-0.6597","11"
"2020-04-09 10:07:00","0.1737666666666667","0.5499","0.0","6"
"2020-04-09 10:08:00","-0.3387","0.0","-0.5423","5"
"2020-04-09 10:09:00","-0.09357142857142856","0.5499","-0.875","7"
"2020-04-09 10:10:00","0.11908","0.8598","-0.8402","10"
"2020-04-09 10:11:00","-0.07688888888888891","0.7482","-0.5943","9"
"2020-04-09 10:12:00","-0.20827500000000004","0.0387","-0.5106","4"
"2020-04-09 10:13:00","-0.2167857142857143","0.4404","-0.743","7"
"2020-04-09 10:14:00","0.025466666666666655","0.5256","-0.875","9"
"2020-04-09 10:15:00","0.021823076923076907","0.6996","-0.875","13"
"2020-04-09 10:16:00","0.15623749999999997","0.646","-0.5106","8"
"2020-04-09 10:17:00","0.031128571428571426","0.8553","-0.875","7"
"2020-04-09 10:18:00","0.09924166666666667","0.8204","-0.2732","12"
"2020-04-09 10:19:00","0.0072818181818181974","0.9041","-0.875","11"
"2020-04-09 10:20:00","-0.0022600000000000064","0.5267","-0.8402","10"
"2020-04-09 10:21:00","-0.012400000000000033","0.7096","-0.5994","10"
"2020-04-09 10:22:00","0.21752","0.646","-0.875","5"
"2020-04-09 10:23:00","-0.14836","0.5499","-0.743","10"
"2020-04-09 10:24:00","-0.04043333333333335","0.646","-0.875","9"
"2020-04-09 10:25:00","0.006022222222222213","0.646","-0.5423","9"
"2020-04-09 10:26:00","-0.007650000000000001","0.9062","-0.875","10"
"2020-04-09 10:27:00","0.29172857142857145","0.646","-0.875","7"
"2020-04-09 10:28:00","0.028664285714285736","0.646","-0.875","14"
"2020-04-09 10:29:00","-0.0889","0.3527","-0.5423","9"
"2020-04-09 10:30:00","-0.005945454545454537","0.7351","-0.5423","11"
"2020-04-09 10:31:00","-0.16065555555555555","0.5411","-0.875","9"
"2020-04-09 10:32:00","0.220675","0.9014","-0.5423","8"
"2020-04-09 10:33:00","-0.020547058823529408","0.646","-0.5994","17"
"2020-04-09 10:34:00","0.0738875","0.6572","-0.7964","16"
"2020-04-09 10:35:00","-0.0371","0.6412","-0.8402","10"
"2020-04-09 10:36:00","0.01745384615384616","0.646","-0.5806","13"
"2020-04-09 10:37:00","-0.021858333333333327","0.9062","-0.7003","12"
"2020-04-09 10:38:00","0.2475363636363636","0.9062","-0.4199","11"
"2020-04-09 10:39:00","0.030719999999999997","0.9062","-0.5423","10"
"2020-04-09 10:40:00","0.024529411764705873","0.4939","-0.875","17"
"2020-04-09 10:41:00","-0.18285","0.0","-0.5994","8"
"2020-04-09 10:42:00","0.12911","0.9062","-0.743","10"
"2020-04-09 10:43:00","0.1363","0.9062","-0.7425","10"
"2020-04-09 10:44:00","0.22407333333333337","0.9062","-0.2057","15"
"2020-04-09 10:45:00","-0.13651428571428573","0.9062","-0.7964","14"
"2020-04-09 10:46:00","0.144675","0.9062","-0.5214","12"
"2020-04-09 10:47:00","0.41912222222222223","0.9062","-0.2057","9"
"2020-04-09 10:48:00","0.040463636363636375","0.9062","-0.7351","11"
"2020-04-09 10:49:00","-0.06765882352941176","0.9062","-0.7351","17"
"2020-04-09 10:50:00","0.22432666666666665","0.9062","-0.3818","15"
"2020-04-09 10:51:00","0.014571428571428577","0.9062","-0.5806","7"
"2020-04-09 10:52:00","0.2199769230769231","0.9062","-0.8402","13"
"2020-04-09 10:53:00","0.08509166666666668","0.9062","-0.6124","12"
"2020-04-09 10:54:00","0.10963333333333332","0.9062","-0.6369","12"
"2020-04-09 10:55:00","0.09","0.6588","-0.4199","8"
"2020-04-09 10:56:00","0.1432733333333333","0.9062","-0.4883","15"
"2020-04-09 10:57:00","0.3041142857142857","0.9062","0.0","7"
"2020-04-09 10:58:00","0.20123333333333335","0.9062","-0.5806","9"
"2020-04-09 10:59:00","-0.33226","0.0","-0.875","5"
"2020-04-09 11:00:00","0.14485333333333333","0.9041","-0.1655","15"
"2020-04-09 11:01:00","0.11407692307692309","0.9062","-0.5994","13"
"2020-04-09 11:02:00","0.04379","0.6369","-0.3612","10"
"2020-04-09 11:03:00","-0.0076538461538461396","0.9062","-0.8402","13"
"2020-04-09 11:04:00","0.3180230769230769","0.9062","-0.743","13"
"2020-04-09 11:05:00","0.07045","0.9062","-0.6124","16"
"2020-04-09 11:06:00","-0.07840588235294116","0.9081","-0.836","17"
"2020-04-09 11:07:00","-0.03634444444444448","0.5367","-0.6124","9"
"2020-04-09 11:08:00","0.24766666666666667","0.9062","-0.4404","12"
"2020-04-09 11:09:00","0.03285000000000001","0.9062","-0.8402","10"
"2020-04-09 11:10:00","0.041899999999999986","0.5719","-0.6124","9"
"2020-04-09 11:11:00","0.2514888888888889","0.6369","0.0","9"
"2020-04-09 11:12:00","0.1317428571428571","0.6697","-0.6124","7"
"2020-04-09 11:13:00","0.03749999999999999","0.4215","-0.6124","7"
"2020-04-09 11:14:00","-0.14052222222222222","0.4926","-0.8402","9"
"2020-04-09 11:15:00","-0.07761111111111112","0.9062","-0.8402","9"
"2020-04-09 11:16:00","0.06367999999999999","0.745","-0.6124","10"
"2020-04-09 11:17:00","0.08713333333333333","0.4215","-0.6124","6"
"2020-04-09 11:18:00","0.31209","0.9041","-0.7964","20"
"2020-04-09 11:19:00","-0.09488749999999999","0.6486","-0.6124","8"
"2020-04-09 11:20:00","0.12805833333333336","0.9062","-0.6124","12"
"2020-04-09 11:21:00","-0.11835384615384617","0.6808","-0.875","13"
"2020-04-09 11:22:00","-0.15854999999999997","0.4648","-0.7425","8"
"2020-04-09 11:23:00","-0.2114125","0.4588","-0.6124","8"
"2020-04-09 11:24:00","0.02348999999999999","0.7003","-0.6124","10"
"2020-04-09 11:25:00","-0.007099999999999995","0.8234","-0.6124","13"
"2020-04-09 11:26:00","-0.14684615384615382","0.8332","-0.743","13"
"2020-04-09 11:27:00","0.22818181818181815","0.9041","-0.5423","11"
"2020-04-09 11:28:00","0.23543333333333333","0.745","0.0","9"
"2020-04-09 11:29:00","0.17968571428571428","0.9062","-0.7964","7"
"2020-04-09 11:30:00","0.17464545454545452","0.8957","-0.743","11"
"2020-04-09 11:31:00","0.13414285714285717","0.8234","-0.6124","7"
"2020-04-09 11:32:00","0.2335764705882353","0.9062","-0.5859","17"
"2020-04-09 11:33:00","-0.22626666666666667","0.4648","-0.6551","9"
"2020-04-09 11:34:00","0.12822","0.745","-0.7822","10"
"2020-04-09 11:35:00","0.026687500000000003","0.6808","-0.6597","8"
"2020-04-09 11:36:00","-0.14349","0.8234","-0.8957","10"
"2020-04-09 11:37:00","0.30151428571428573","0.7351","0.0","7"
"2020-04-09 11:38:00","0.13471000000000002","0.745","-0.8402","10"
"2020-04-09 11:39:00","0.15206250000000002","0.745","-0.6124","8"
"2020-04-09 11:40:00","0.1259857142857143","0.745","-0.3382","7"
"2020-04-09 11:41:00","0.24902142857142856","0.745","-0.4003","14"
"2020-04-09 11:42:00","0.13854999999999998","0.9501","-0.5859","8"
"2020-04-09 11:43:00","-0.07523750000000001","0.745","-0.6124","8"
"2020-04-09 11:44:00","0.23865454545454545","0.924","-0.6124","11"
"2020-04-09 11:45:00","0.28295714285714285","0.8513","-0.2057","14"
"2020-04-09 11:46:00","0.1446058823529412","0.745","-0.6597","17"
"2020-04-09 11:47:00","0.404675","0.8332","-0.5806","8"
"2020-04-09 11:48:00","0.09907692307692306","0.745","-0.8402","13"
"2020-04-09 11:49:00","0.08421111111111111","0.6808","-0.5574","9"
"2020-04-09 11:50:00","-0.05103333333333334","0.0","-0.1531","3"
"2020-04-09 11:51:00","0.026871428571428577","0.745","-0.743","7"
"2020-04-09 11:52:00","0.17150588235294117","0.745","-0.6124","17"
"2020-04-09 11:53:00","0.09755000000000003","0.8234","-0.7964","12"
"2020-04-09 11:54:00","0.28584000000000004","0.8332","-0.4389","10"
"2020-04-09 11:55:00","0.06846363636363638","0.4926","-0.25","11"
"2020-04-09 11:56:00","0.1445","0.745","-0.457","15"
"2020-04-09 11:57:00","0.18449285714285715","0.745","-0.8402","14"
"2020-04-09 11:58:00","0.09888333333333334","0.745","-0.765","12"
"2020-04-09 11:59:00","0.39165","0.8332","-0.2481","12"
"2020-04-09 12:00:00","0.13850666666666664","0.8234","-0.7425","15"
"2020-04-09 12:01:00","0.11989999999999999","0.745","-0.5859","8"
"2020-04-09 12:02:00","0.03616153846153846","0.745","-0.8402","13"
"2020-04-09 12:03:00","0.27314166666666667","0.745","-0.6124","12"
"2020-04-09 12:04:00","0.3228","0.745","-0.2261","11"
"2020-04-09 12:05:00","0.22949999999999998","0.8234","-0.7096","16"
"2020-04-09 12:06:00","0.25304375","0.8234","-0.1531","16"
"2020-04-09 12:07:00","0.29871578947368416","0.8234","-0.3382","19"
"2020-04-09 12:08:00","0.34204999999999997","0.745","0.0","8"
"2020-04-09 12:09:00","0.12770555555555554","0.8332","-0.875","18"
"2020-04-09 12:10:00","0.21598","0.745","-0.5994","15"
"2020-04-09 12:11:00","0.07626875","0.6808","-0.8357","16"
"2020-04-09 12:12:00","0.08415000000000003","0.8622","-0.8402","22"
"2020-04-09 12:13:00","0.2594375","0.8332","-0.6249","16"
"2020-04-09 12:14:00","0.2724692307692308","0.745","-0.457","13"
"2020-04-09 12:15:00","0.2171722222222222","0.745","-0.6114","18"
"2020-04-09 12:16:00","0.14337368421052626","0.745","-0.6249","19"
"2020-04-09 12:17:00","0.27171249999999997","0.6663","0.0","16"
"2020-04-09 12:18:00","0.22836111111111113","0.9626","-0.3425","18"
"2020-04-09 12:19:00","0.3054368421052632","0.8332","-0.6249","19"
"2020-04-09 12:20:00","0.12459285714285714","0.8332","-0.8402","14"
"2020-04-09 12:21:00","0.27108333333333334","0.745","-0.457","12"
"2020-04-09 12:22:00","0.20063333333333333","0.745","-0.6249","12"
"2020-04-09 12:23:00","0.2111904761904762","0.745","-0.6124","21"
"2020-04-09 12:24:00","0.11582727272727271","0.7712","-0.6249","11"
"2020-04-09 12:25:00","0.39518","0.745","0.0","15"
"2020-04-09 12:26:00","0.031219999999999994","0.4588","-0.4588","15"
"2020-04-09 12:27:00","0.24172500000000002","0.765","-0.4588","16"
"2020-04-09 12:28:00","0.3042375","0.8622","-0.5255","24"
"2020-04-09 12:29:00","0.29221250000000004","0.8436","-0.1655","16"
"2020-04-09 12:30:00","0.12995263157894738","0.745","-0.8225","19"
"2020-04-09 12:31:00","0.24389375000000002","0.745","-0.7579","16"
"2020-04-09 12:32:00","0.2538461538461539","0.8555","-0.4767","13"
"2020-04-09 12:33:00","0.2435235294117647","0.8854","-0.765","17"
"2020-04-09 12:34:00","0.14144347826086956","0.924","-0.4767","23"
"2020-04-09 12:35:00","0.15634736842105262","0.8519","-0.5837","19"
"2020-04-09 12:36:00","0.10907647058823532","0.745","-0.8402","17"
"2020-04-09 12:37:00","0.1783409090909091","0.745","-0.743","22"
"2020-04-09 12:38:00","0.16369411764705882","0.8332","-0.4588","17"
"2020-04-09 12:39:00","0.22916250000000002","0.745","-0.743","16"
"2020-04-09 12:40:00","0.26288823529411764","0.8622","-0.8402","17"
"2020-04-09 12:41:00","0.30469999999999997","0.745","0.0","19"
"2020-04-09 12:42:00","0.20231333333333332","0.745","-0.6114","15"
"2020-04-09 12:43:00","0.24571578947368425","0.8622","-0.8402","19"
"2020-04-09 12:44:00","0.20712","0.8048","-0.7579","15"
"2020-04-09 12:45:00","0.10253333333333332","0.8332","-0.7579","18"
"2020-04-09 12:46:00","0.32932941176470587","0.745","0.0","17"
"2020-04-09 12:47:00","0.30116470588235295","0.8854","-0.1531","17"
"2020-04-09 12:48:00","0.2185875","0.745","-0.4184","8"
"2020-04-09 12:49:00","0.16396470588235296","0.8555","-0.8402","17"
"2020-04-09 12:50:00","0.15785714285714286","0.8854","-0.7579","14"
"2020-04-09 12:51:00","0.04733333333333333","0.8622","-0.8225","15"
"2020-04-09 12:52:00","0.195175","0.959","-0.7579","20"
"2020-04-09 12:53:00","0.23148333333333335","0.745","-0.2057","12"
"2020-04-09 12:54:00","0.2087090909090909","0.745","-0.4184","11"
"2020-04-09 12:55:00","-0.034009090909090905","0.8622","-0.8225","11"
"2020-04-09 12:56:00","0.30312307692307694","0.8332","-0.308","13"
"2020-04-09 12:57:00","0.12107222222222219","0.8555","-0.8225","18"
"2020-04-09 12:58:00","0.36102222222222224","0.8622","-0.5765","18"
"2020-04-09 12:59:00","0.2728166666666667","0.8854","-0.3182","12"
"2020-04-09 13:00:00","0.13952307692307692","0.745","-0.6114","13"
"2020-04-09 13:01:00","0.24857333333333334","0.8854","-0.3716","15"
"2020-04-09 13:02:00","0.04564","0.9343","-0.8225","10"
"2020-04-09 13:03:00","0.11538124999999996","0.745","-0.6597","16"
"2020-04-09 13:04:00","0.36989000000000005","0.8622","0.0","10"
"2020-04-09 13:05:00","0.15380769230769228","0.8622","-0.743","13"
"2020-04-09 13:06:00","0.14464615384615384","0.8555","-0.8225","13"
"2020-04-09 13:07:00","0.06406153846153848","0.8332","-0.8225","13"
"2020-04-09 13:08:00","0.22283","0.745","-0.4184","10"
"2020-04-09 13:09:00","0.04836000000000001","0.8048","-0.8225","15"
"2020-04-09 13:10:00","0.27365333333333336","0.8048","-0.5765","15"
"2020-04-09 13:11:00","0.1268421052631579","0.8048","-0.8225","19"
"2020-04-09 13:12:00","0.16376249999999998","0.745","-0.4988","8"
"2020-04-09 13:13:00","0.1568","0.745","-0.8225","9"
